,accuracy,confusion_matrix
0,0.7865168539325843,"[[84 14]
 [24 56]]"
1,0.52,"[[21 79]
 [17 83]]"
2,0.5276381909547738,"[[24 76]
 [18 81]]"
3,0.517948717948718,"[[14 83]
 [11 87]]"
4,0.6111111111111112,"[[10  4]
 [ 3  1]]"
5,0.5125628140703518,"[[63 37]
 [60 39]]"
6,0.89,"[[85 15]
 [ 7 93]]"
7,0.71875,"[[71 23]
 [31 67]]"
8,0.995,"[[100   0]
 [  1  99]]"
9,0.57,"[[96  4]
 [82 18]]"
