,accuracy,confusion_matrix
0,0.54,"[[32 68]
 [24 76]]"
1,0.6,"[[72 28]
 [52 48]]"
2,0.5485714285714286,"[[84  2]
 [77 12]]"
3,0.725,"[[76 24]
 [31 69]]"
4,0.4789473684210526,"[[59 38]
 [61 32]]"
5,0.6,"[[ 9 22]
 [12 42]]"
6,0.5175879396984925,"[[10 90]
 [ 6 93]]"
7,0.5794871794871795,"[[78 19]
 [63 35]]"
8,0.5829145728643216,"[[81 19]
 [64 35]]"
9,0.56,"[[50 50]
 [38 62]]"
