,accuracy,confusion_matrix
0,0.655,"[[50 50]
 [19 81]]"
1,0.5083333333333333,"[[38 82]
 [36 84]]"
2,0.58,"[[41 59]
 [25 75]]"
3,0.507537688442211,"[[87 13]
 [85 14]]"
4,0.6649746192893401,"[[46 52]
 [14 85]]"
5,0.8434343434343434,"[[93  7]
 [24 74]]"
6,0.5,"[[6 8]
 [1 3]]"
7,0.565,"[[45 55]
 [32 68]]"
8,0.92,"[[85 15]
 [ 1 99]]"
9,0.5025125628140703,"[[62 38]
 [61 38]]"
